run,h,k,l,omega,x,y,module,Linv,polarization,scan_edge,I,sigma,Iraw_net,var_raw,raw_counts,bg_sum,nframes,weighted_omega,sum_pos,weighted_omega2
1,-1,0,0,5.5908831,375.11676,340.07057,0,0.091336285,0.99250891,0,1.1140978,1.4088067,12.106383,234.3608,135,1.0780142,5,96.484043,17.851064,524.53059
1,0,0,1,48.326766,351.36394,398.69739,0,0.045305964,0.99833121,1,0,0,0,0,0,0,0,0,0,0
1,1,-1,3,36.391072,348.26701,502.24739,0,0.037949127,0.9708001,0,1518.2399,7.734346,38839.033,39147.427,39028,1.6722742,10,1418316.7,38839.033,51825395
1,-3,0,-10,36.991049,189.12837,14.609338,0,0.22537733,0.79284773,0,51.872452,4.1287874,182.48045,210.96195,200,0.15642458,6,6758.1536,182.48045,250338.09
1,-3,0,-9,44.200427,204.44146,48.196425,0,0.20773972,0.81763711,1,0,0,0,0,0,0,0,0,0,0
1,-2,-1,-13,35.586145,35.059811,8.4360678,0,0.44854648,0.7315901,0,118.02401,9.169576,192.5,223.67593,211,0.16666667,5,6857.8565,192.5,244336.86
1,-2,-1,-12,40.184888,62.0656,48.117654,0,0.42762729,0.76087889,1,0,0,0,0,0,0,0,0,0,0
1,-2,-1,-11,45.0818,86.883595,82.859134,0,0.40444152,0.78936438,1,0,0,0,0,0,0,0,0,0,0
1,-2,0,-12,25.198728,113.80336,13.723367,0,0.34081571,0.76602397,0,27.845726,4.2058382,62.586592,89.361537,79,0.1452514,5,1577.8366,62.586592,39788.177
1,-2,0,-11,29.328115,137.6257,50.137891,0,0.31603372,0.79478174,0,110.20733,6.993252,277.15642,309.30523,297,0.17877095,5,8112.8841,277.15642,237522.35
1,-2,0,-10,33.795743,160.19653,82.358459,0,0.28888273,0.8223276,0,51.833449,4.6394101,147.54802,174.41029,164,0.14689266,5,4976.5,147.54802,167871.01
1,-2,0,-9,38.78494,181.60764,111.26356,0,0.25997318,0.84831006,1,17.557963,2.7078594,57.292818,78.073624,70,0.11049724,3,2208.4972,57.292818,85137.818
1,-2,0,-8,44.581097,201.84263,137.53124,0,0.23002564,0.87241111,1,0,0,0,0,0,0,0,0,0,0
1,-2,1,-11,5.1900688,185.57889,10.466548,0,0.23005041,0.78936438,0,117.29188,6.0195076,402.45977,426.60992,417,0.12643678,5,2093.5747,402.45977,10981.815
1,-2,1,-10,6.7232482,207.88848,44.89073,0,0.20138277,0.81666163,0,68.849228,4.3196145,279.20225,306.85248,296,0.14606742,5,1859.823,279.20225,12453.456
1,-2,1,-9,7.7130218,230.11217,75.526174,0,0.16940013,0.84241915,0,71.990494,3.9811496,358.00546,391.96384,379,0.18579235,6,2731.321,358.00546,20945.225
1,-2,1,-8,7.7851804,252.55614,103.11993,0,0.134102,0.86631895,0,12.137311,1.7519802,78.40884,128.09835,109,0.27071823,7,603.60912,79.530387,4622.3546
1,-2,1,-7,5.9323944,275.87957,128.22338,0,0.094788771,0.88807649,0,184.02049,4.5306569,1724.0889,1801.8114,1772,0.42777778,8,10162.589,1724.0889,60950.822
1,-2,1,-6,-2.1833019,302.78673,151.11253,0,0.046938364,0.90744071,0,266.47215,3.7743055,5151.6,5324.2044,5258,0.95,14,-11676.089,5151.6,36324.453
1,-1,-1,-13,32.297241,10.325349,74.295366,0,0.50769531,0.74719697,0,135.93084,10.293424,200.05525,229.5005,218,0.15469613,5,6454.2196,200.25967,208031.01
1,-1,-1,-12,36.03657,40.286971,109.06301,0,0.48135227,0.77742765,0,-0.11257458,3.5421325,-0.18181818,32.728306,20,0.18181818,5,250.23295,6.9545455,9004.1165
1,-1,-1,-11,39.952481,67.948419,139.81477,0,0.45258466,0.80677969,1,0.62992362,1.1461642,1.122905,4.1744952,3,0.016759777,1,43.51257,1.122905,1686.1121
1,-1,-1,-10,44.113546,93.704706,167.40664,0,0.42180925,0.83486814,1,0,0,0,0,0,0,0,0,0,0
1,-1,-1,-9,48.609978,117.83716,192.49217,0,0.38945278,0.86134151,1,0,0,0,0,0,0,0,0,0,0
1,-1,0,-13,20.076167,49.480262,41.670535,0,0.44254698,0.75220598,0,14.263787,4.2342763,24.244444,51.798025,41,0.14444444,5,622.73889,30.911111,12548.899
1,-1,0,-12,23.128617,78.162673,78.058381,0,0.41564417,0.78273263,0,81.005561,7.1187667,152.54802,179.7186,169,0.14689266,5,3566.0537,154.61017,82267.689
1,-1,0,-11,26.240107,105.03945,110.12283,0,0.38588479,0.81235695,0,92.223022,7.2276003,194.14607,231.5084,217,0.20224719,5,5095.7865,194.14607,133773.77
1,-1,0,-10,29.459745,130.47082,138.7819,0,0.35363642,0.84069401,0,145.27701,8.2797125,345.36464,387.42929,371,0.22099448,5,10146.673,345.36464,298166.68
1,-1,0,-9,32.856283,154.73486,164.73397,0,0.31924595,0.86739231,0,33.212064,4.2380884,90.237288,132.59293,116,0.2259887,5,3065.0551,93.610169,100374.86
1,-1,0,-8,36.533371,178.04457,188.52341,0,0.28305627,0.89213386,0,67.023219,5.0446098,211.24309,252.79567,237,0.2320442,5,7719.4102,211.24309,282122.08
1,-1,0,-7,40.659543,200.55326,210.58485,0,0.24543108,0.91463411,1,0,0,0,0,0,0,0,0,0,0
1,-1,0,-6,45.532608,222.34431,231.27401,0,0.20680127,0.93464203,1,0,0,0,0,0,0,0,0,0,0
1,-1,1,-12,6.313378,106.64758,41.646318,0,0.36071053,0.77742765,0,2.0547666,2.6203599,4.4285714,31.895119,21,0.14285714,5,37.491758,5.4395604,259.59272
1,-1,1,-11,7.9380482,132.25842,75.869351,0,0.33220829,0.80677969,0,11.778024,3.1931873,28.603352,60.13645,48,0.17318436,5,226.73464,28.603352,1803.1676
1,-1,1,-10,9.2782372,156.73561,106.28629,0,0.30094835,0.83486814,0,165.00549,8.0013005,457.74576,492.68917,479,0.18644068,5,4234.5042,457.74576,39246.329
1,-1,1,-9,10.245109,180.32221,133.67912,0,0.26727836,0.86134151,0,276.55525,9.5224391,891.23757,941.71515,922,0.26519337,5,9129.9171,891.23757,93647.741
1,-1,1,-8,10.682483,203.21671,158.65254,0,0.23152064,0.8858818,0,286.90378,8.8454265,1097.7978,1145.5385,1127,0.25842697,5,11697.048,1097.7978,124822.26
1,-1,1,-7,10.300413,225.58024,181.6854,0,0.19398767,0.90820448,0,426.77638,9.710089,1998.0663,2066.643,2040,0.36464088,5,20546.826,1998.0663,211613.54
1,-1,1,-6,8.5092774,247.53361,203.1662,0,0.15500988,0.9280585,0,24.124119,2.5346831,144.43333,230.29222,197,0.46111111,5,1232.9417,144.43333,10549.744
1,-1,1,-5,3.9327229,269.12762,223.4193,0,0.11501093,0.94522626,0,558.25084,8.3290978,4588.0279,4685.8595,4648,0.53072626,5,17862.052,4588.0279,70568.076
1,-1,1,-4,-7.3735483,290.19184,242.72897,0,0.074818329,0.95952367,1,45.312302,1.9467697,581.11732,623.33935,607,0.22905028,2,-3822.6173,581.11732,25178.138
1,-1,2,-11,-13.420857,146.70263,35.746802,0,0.29765048,0.79034937,1,0,0,0,0,0,0,0,0,0,0
1,-1,2,-10,-14.268865,168.49331,68.912948,0,0.2717604,0.81769199,1,0,0,0,0,0,0,0,0,0,0
1,-1,2,-9,-16.060781,189.14341,98.600348,0,0.24419217,0.84349057,1,0,0,0,0,0,0,0,0,0,0
1,0,-2,-10,46.897133,33.357024,240.30077,0,0.53422401,0.82371401,1,0,0,0,0,0,0,0,0,0,0
1,0,-1,-12,31.29986,13.318831,161.75638,0,0.53767466,0.78305699,0,47.508999,6.5213562,69.191011,90.20351,82,0.11235955,5,2162.5,69.191011,67594.779
1,0,-1,-11,34.364946,43.026901,189.78157,0,0.505774,0.81269788,0,107.35183,8.7485412,172.49721,197.61346,188,0.1396648,5,5916.8589,172.49721,202973.43
1,0,-1,-10,37.527978,70.726434,215.12566,0,0.47172892,0.84105006,0,52.395624,6.3533157,93.416667,128.30972,115,0.19444444,5,3563.5917,94.733333,134064.83
1,0,-1,-9,40.83237,96.786723,238.34882,0,0.43584343,0.86776205,1,0,0,0,0,0,0,0,0,0,0
1,0,-1,-8,44.336701,121.49277,259.89325,0,0.39841852,0.89251584,1,0,0,0,0,0,0,0,0,0,0
1,0,-1,-7,48.12353,145.06178,280.11638,0,0.35976479,0.9150269,1,0,0,0,0,0,0,0,0,0,0
1,0,0,-13,17.601064,10.813328,99.73141,0,0.5173922,0.75757464,0,-2.7773654,3.089097,-4.0666667,20.458519,11,0.13333333,5,48.668056,2.8611111,828.40382
1,0,0,-12,19.979245,41.783027,132.55383,0,0.48799296,0.78841526,0,244.52818,13.070561,395.06667,445.93481,426,0.26666667,5,7874.1,395.06667,156985.14
1,0,0,-11,22.309708,70.583962,161.71612,0,0.45592165,0.81832844,0,-2.7856887,3.185661,-5,32.694444,18,0.2,5,89.104167,3.9722222,1998.9983
1,0,0,-10,24.598865,97.661093,187.99267,0,0.42148175,0.84692923,0,8.595924,3.213655,17.272727,41.699917,32,0.13636364,5,420.01136,17.272727,10219.205
1,0,0,-9,26.852318,123.36526,211.97852,0,0.38495067,0.87386614,0,1.8367213,2.8867836,4.1694915,42.944556,28,0.21468927,5,226.98305,8.7118644,5916.9767
1,0,0,-8,29.075026,147.98023,234.14196,0,0.34658481,0.89882119,0,48.476584,5.129649,125.71751,176.9713,157,0.27683616,5,3662.0678,125.71751,106685.73
1,0,0,-7,31.271436,171.74133,254.86028,0,0.30662347,0.92150982,0,-1.1424084,2.6621498,-3.4333333,64.010926,38,0.36666667,5,255.40417,8.0277778,8131.0906
1,0,0,-6,33.445587,194.84871,274.4448,0,0.26529212,0.941681,0,124.88462,6.5409385,443.2905,539.06242,502,0.51955307,5,14789.275,443.2905,493453.21
1,0,0,-5,35.601188,217.47705,293.1588,0,0.22280496,0.95911714,0,0.98439636,2.4699439,4.2375691,113.04927,71,0.58563536,5,485.19061,13.58011,17340.542
1,0,0,-4,37.741687,239.78301,311.23099,0,0.17936723,0.97363412,0,7577.7413,37.4794,41133.197,41389.544,41290,1.3876404,5,1550947.2,41133.197,58482207
1,0,0,-3,39.870332,261.91103,328.86572,0,0.13517703,0.98508132,1,-1.4978374,0.86692182,-10.915254,39.91152,20,0.27118644,1,0,0,0
1,0,0,-2,41.990214,283.99823,346.2513,0,0.090427027,0.99334158,1,0,0,0,0,0,0,0,0,0,0
1,0,0,-1,44.104314,306.17866,363.56696,0,0.045305964,0.99833121,1,0,0,0,0,0,0,0,0,0,0
1,0,1,-13,4.6726349,29.38229,64.222636,0,0.47863587,0.75251233,0,64.429431,7.216625,101.29609,128.73156,118,0.1452514,5,470.76257,101.29609,2200.4176
1,0,1,-12,6.1673426,58.941775,99.282622,0,0.45131514,0.78305699,0,45.40323,5.867904,78.777143,103.65564,94,0.13714286,5,481.45429,78.777143,2951.6521
1,0,1,-11,7.4313296,86.459638,130.27079,0,0.42132652,0.81269788,0,93.179055,7.5964545,179.73333,214.70519,201,0.18333333,5,1322.0056,180.24444,9716.4986
1,0,1,-10,8.4182959,112.32308,158.05115,0,0.38904275,0.84105006,0,54.034201,5.5969769,116.81356,146.40506,135,0.16384181,5,978.21186,116.81356,8212.8432
1,0,1,-9,9.057241,136.82291,183.28338,0,0.35482809,0.86776205,0,11.203866,3.2759972,27.4,64.187778,50,0.2,5,250.82222,27.4,2308.8014
1,0,1,-8,9.2385118,160.17136,206.48357,0,0.31905829,0.89251584,0,489.09028,13.562961,1368.1538,1439.4641,1412,0.38461538,5,12609.967,1368.1538,116368.39
1,0,1,-7,8.7888491,182.5066,228.06516,0,0.28215061,0.9150269,0,23.373101,3.6405305,75.8,139.39111,115,0.35,5,703.73889,80.511111,6161.1319
1,0,1,-6,7.4251017,203.88021,248.36755,0,0.24461687,0.93504417,0,81.134362,5.2799324,310.13483,407.33165,370,0.53932584,5,2282.8006,310.13483,16847.869
1,0,1,-5,4.665666,224.21543,267.67667,0,0.20716829,0.95235009,0,433.82622,9.9801358,1994.2938,2104.8424,2062,0.60451977,5,9301.4661,1994.2938,43614.087
1,0,1,-4,-0.33821049,243.20225,286.24054,0,0.17094163,0.96676053,0,2383.6205,20.634558,13480.567,13618.6,13565,0.74719101,5,-4533.6503,13480.567,3053.5579
1,0,1,-3,-9.0770113,260.0507,304.28088,0,0.13800616,0.97812486,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-13,-9.7678121,35.855894,22.020871,0,0.45299921,0.73762685,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-12,-9.2100136,63.50764,60.462138,0,0.43027411,0.76728362,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-11,-9.0565449,89.030423,94.199703,0,0.40516528,0.79610766,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-10,-9.3873459,112.71762,124.24851,0,0.37821617,0.82371401,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-9,-10.313008,134.7464,151.37585,0,0.35000638,0.84975121,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-8,-11.984248,155.18328,176.17663,0,0.3211945,0.87390123,1,0,0,0,0,0,0,0,0,0,0
1,0,2,-7,-14.602164,173.97371,199.12324,0,0.29257621,0.89587956,1,0,0,0,0,0,0,0,0,0,0
1,1,-2,-10,39.742328,9.7859114,284.64956,0,0.57709529,0.81769199,1,1.5210371,2.4239357,2.1551724,11.795779,8,0.051724138,1,83.512931,2.1551724,3236.1261
1,1,-2,-9,42.584231,37.790852,306.21859,0,0.54119918,0.84349057,1,0,0,0,0,0,0,0,0,0,0
1,1,-2,-8,45.508613,64.044665,326.43406,0,0.50389317,0.86742709,1,0,0,0,0,0,0,0,0,0,0
1,1,-2,-7,48.545463,88.830292,345.61476,0,0.46544964,0.88921704,1,0,0,0,0,0,0,0,0,0,0
1,1,-1,-11,28.559721,11.684089,235.53513,0,0.56318277,0.80677969,0,19.041598,5.5353369,27.277778,62.878086,49,0.18888889,5,778.61111,27.277778,22228.858
1,1,-1,-10,30.891422,40.940311,259.3169,0,0.52780798,0.83486814,0,147.0895,10.4938,232.66102,275.51767,259,0.23728814,5,7220.9492,234.44068,222429.53
1,1,-1,-9,33.213397,68.386071,281.25782,0,0.49055881,0.86134151,0,306.27994,13.859871,537.77778,592.22531,571,0.28888889,5,17844.069,537.77778,592115.94
1,1,-1,-8,35.534478,94.364613,301.75797,0,0.45167565,0.8858818,0,282.15083,12.678066,553.38889,618.3071,593,0.34444444,5,19703.194,554.61111,700024.69
1,1,-1,-7,37.86515,119.15471,321.14334,0,0.41138688,0.90820448,1,441.45684,14.564556,974.58889,1033.8581,1011,0.32222222,5,36812.533,974.58889,1390557.2
1,1,-1,-6,40.218803,142.98717,339.68646,0,0.36991198,0.9280585,1,0,0,0,0,0,0,0,0,0,0
1,1,-1,-5,42.613907,166.05646,357.62151,0,0.32746479,0.94522626,1,0,0,0,0,0,0,0,0,0,0
1,1,-1,-4,45.078142,188.52864,375.15551,0,0.28425749,0.95952367,1,0,0,0,0,0,0,0,0,0,0
1,1,-1,-3,47.656978,210.54598,392.4772,0,0.24050684,0.9708001,1,0,0,0,0,0,0,0,0,0,0
1,1,0,-11,17.912965,32.347799,208.13615,0,0.52671458,0.81235695,0,97.278594,8.5608746,150.03371,174.33291,165,0.13483146,5,2680.1629,150.03371,47895.891
1,1,0,-10,19.50282,60.697325,232.78073,0,0.4918294,0.84069401,0,127.78914,9.5259976,218.43258,265.13549,247,0.25280899,5,4276.7697,219.41573,83384.329
1,1,0,-9,20.93818,87.370677,255.42736,0,0.45505129,0.86739231,0,27.636746,5.1764408,52.679558,97.358292,80,0.23756906,5,1117.239,53.39779,23383
1,1,0,-8,22.184378,112.68099,276.49855,0,0.4166423,0.89213386,0,66.306135,6.6785688,141.97778,204.50321,180,0.32777778,5,3298.2333,148.71111,73159.361
1,1,0,-7,23.188445,136.87879,296.33707,0,0.37685889,0.91463411,0,43.428681,5.3472876,105.40113,168.42414,144,0.34463277,5,2471.1737,107.15819,57003.045
1,1,0,-6,23.867723,160.16472,315.22795,0,0.33596016,0.93464203,0,652.07841,15.763751,1814.0838,1923.2432,1881,0.59217877,5,43189.501,1814.7095,1028025.2
1,1,0,-5,24.088571,182.6955,333.41431,0,0.29422065,0.95194002,0,-4.1639242,3.1962067,-13.472222,106.94059,60,0.63888889,5,154.91667,6.5555556,3662.4375
1,1,0,-4,23.623798,204.58181,351.10912,0,0.25195343,0.96634397,0,129.24023,6.438195,495.68889,609.74914,566,0.62777778,5,11916.011,503.86667,281842.57
1,1,0,-3,22.060511,225.87132,368.5039,0,0.20955836,0.97770326,0,926.55121,14.197783,4322.8634,4387.7838,4363,0.35519126,5,95439.284,4322.8634,2107416.7
1,1,0,-2,18.580737,246.49615,385.77476,0,0.16763842,0.98590073,0,-3.1339194,0.72888913,-18.430939,18.37563,4,0.19337017,5,0,0,0
1,1,0,-1,11.386291,266.1137,403.08442,0,0.12732518,0.99085268,0,1104.7646,12.062421,8597.3483,8811.6758,8728,1.1460674,5,97341.669,8597.3483,1102641.8
1,1,0,0,-3.8217648,283.57645,420.57213,0,0.091336285,0.99250891,0,1.9107022,1.5692465,20.762712,290.77995,185,1.440678,5,-78.525424,21.322034,305.47669
1,1,1,-12,4.4709307,11.758529,149.31978,0,0.53525344,0.77742765,0,6.1887004,4.0879546,8.988764,35.254387,25,0.14044944,5,43.581461,9.8314607,194.41784
1,1,1,-11,5.4077701,40.936184,178.13693,0,0.50503738,0.80677969,0,9.5797829,4.6075919,15.303371,54.176493,39,0.20786517,5,111.77809,20.235955,618.6861
1,1,1,-10,6.0690571,68.01088,204.13585,0,0.47284942,0.83486814,0,157.85896,10.288287,278.71751,329.9713,310,0.27683616,5,1691.1836,280.46328,10225.309
1,1,1,-9,6.3959988,93.324887,227.90458,0,0.43905654,0.86134151,0,290.95601,12.692355,570.79775,620.00366,601,0.26966292,5,3604.1938,570.79775,22827.349
1,1,1,-8,6.3053713,117.1248,249.90551,0,0.4040433,0.8858818,0,305.17144,12.180528,669.10112,713.22737,696,0.23595506,5,4191.3539,670.42697,26268.256
1,1,1,-7,5.678481,139.57325,270.51083,0,0.3682345,0.90820448,0,414.57951,13.414679,1022.5087,1094.659,1066,0.38150289,5,5781.2775,1022.5087,32780.303
1,1,1,-6,4.3442497,160.74837,290.02686,0,0.33212912,0.9280585,0,34.16904,4.6577098,95.477528,169.38761,141,0.41011236,5,409.40309,95.477528,1775.414
1,1,1,-5,2.0538869,180.62888,308.71131,0,0.29635361,0.94522626,0,621.91108,14.367992,1983.5989,2100.1161,2055,0.62087912,5,4106.5453,1983.5989,8685.7964
1,1,1,-4,-1.5541346,199.0594,326.78523,0,0.26174794,0.95952367,0,223.91316,8.3197171,820.82778,930.16923,888,0.59444444,5,-1346.1681,820.82778,2312.0545
1,1,1,-3,-6.9909957,215.68816,344.44058,0,0.22950075,0.9708001,1,885.9288,14.611696,3747.5249,3820.2577,3792,0.38674033,3,-25255.713,3747.5249,170232.44
1,1,1,-2,-14.913748,229.87547,361.84345,0,0.20133457,0.97893837,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-12,-8.2736927,8.9666999,113.04685,0,0.52508716,0.76181418,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-11,-8.1003727,36.63727,144.28613,0,0.49947517,0.79034937,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-10,-8.3125959,61.991355,172.28375,0,0.47228128,0.81769199,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-9,-8.9806835,85.313115,197.71655,0,0.44400671,0.84349057,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-8,-10.195328,106.77455,221.1113,0,0.41519697,0.86742709,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-7,-12.071209,126.44539,242.88708,0,0.38646908,0.88921704,1,0,0,0,0,0,0,0,0,0,0
1,1,2,-6,-14.748904,144.29313,263.38417,0,0.35854365,0.90860936,1,0,0,0,0,0,0,0,0,0,0
1,2,-3,-7,45.860214,26.040039,413.48377,0,0.56287558,0.8397273,1,0,0,0,0,0,0,0,0,0,0
1,2,-3,-6,48.217058,51.214663,431.62247,0,0.52431608,0.85786032,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-9,34.608396,7.5829274,348.83626,0,0.58843857,0.82504789,0,149.29858,11.3011,209.33108,251.07154,233,0.20945946,5,7414.625,214.2027,256673.07
1,2,-2,-8,36.626369,35.381223,368.36224,0,0.55019164,0.84834392,0,200.04099,12.055593,308.44444,345.5358,331,0.19444444,5,11301.378,308.44444,414107.89
1,2,-2,-7,38.599783,61.615321,387.02998,0,0.51062148,0.86956873,1,155.22311,9.8554755,264.33898,281.68572,275,0.096045198,3,10192.712,264.33898,393044.94
1,2,-2,-6,40.522984,86.569981,405.09398,0,0.4699281,0.88847125,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-5,42.386536,110.48515,422.77611,0,0.42829941,0.90483391,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-4,44.175229,133.56916,440.27633,0,0.38590983,0.9184726,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-3,45.86454,156.01024,457.78133,0,0.34291651,0.92923668,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-2,47.413977,177.98853,475.47203,0,0.29945067,0.93700899,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,-1,48.753518,199.69232,493.53074,0,0.25559868,0.94170586,1,0,0,0,0,0,0,0,0,0,0
1,2,-2,3,44.501351,292.08028,573.82254,0,0.069173112,0.92923668,1,0,0,0,0,0,0,0,0,0,0
1,2,-1,-9,25.891215,32.927742,323.08594,0,0.55050914,0.84241915,0,86.920943,8.5739704,133.01117,172.14378,157,0.2122905,5,3431.5377,133.01117,88540.648
1,2,-1,-8,27.312258,59.982211,342.89565,0,0.51172491,0.86631895,0,10.428828,4.3513049,17.655367,54.265218,40,0.19774011,5,479.47034,17.655367,13026.248
1,2,-1,-7,28.575211,85.644387,361.75758,0,0.47157085,0.88807649,0,202.88721,10.920064,382.08333,422.91898,407,0.21666667,5,10936.285,382.47222,312738.1
1,2,-1,-6,29.639334,110.17855,379.93073,0,0.43024701,0.90744071,0,306.94375,12.432238,647.37989,687.54231,672,0.21787709,5,19184.501,647.37989,568554.57
1,2,-1,-5,30.443642,133.80998,397.6398,0,0.38794046,0.92419404,0,-1.0303221,2.6280631,-2.4545455,39.198347,23,0.22727273,5,32.818182,1.0909091,987.43182
1,2,-1,-4,30.89406,156.73719,415.08603,0,0.34482348,0.93815237,0,-4.7863501,2.5549084,-13.022099,48.31742,25,0.34254144,5,108.77072,3.480663,3399.0849
1,2,-1,-3,30.839204,179.14339,432.45593,0,0.30104825,0.94916505,0,245.48733,9.3554663,773.98889,870.04586,833,0.52222222,5,23888.476,776.91667,734548.9
1,2,-1,-2,30.021028,201.20984,449.92873,0,0.25673442,0.95711495,0,882.9976,15.593191,3291.8462,3379.3254,3346,0.48351648,5,98714.154,3291.8462,2960433.3
1,2,-1,-1,27.963618,223.13734,467.68375,0,0.21193901,0.96191835,0,84.086657,4.9243998,381.64045,499.5296,454,0.64606742,5,10728.059,383.74157,299949.92
1,2,-1,0,23.685707,245.19397,485.90904,0,0.16657497,0.96352507,0,4698.1415,28.602733,27175.615,27372.951,27297,1.0837989,5,643572.41,27175.615,15243289
1,2,-1,1,14.791521,267.86341,504.81656,0,0.12013852,0.96191835,0,73.384667,3.301942,587.57222,698.95744,656,0.60555556,5,8693.8542,587.57222,128713.33
1,2,-1,2,-6.5887937,292.5901,524.69524,0,0.070305061,0.95711495,1,619.14041,6.7811242,8428.8177,8522.3313,8486,0.49723757,4,-53149.682,8428.8177,336773.21
1,2,0,-10,14.306111,18.613288,275.35642,0,0.56314129,0.8223276,0,37.912053,6.6431395,55.361111,94.102623,79,0.20555556,5,811.88889,57.111111,11544.569
1,2,0,-9,15.152556,46.322118,297.10084,0,0.527156,0.84831006,0,39.78135,6.0572219,64.016949,95.011874,83,0.16949153,5,973.47316,64.016949,14811.207
1,2,0,-8,15.738388,72.340364,317.45377,0,0.48974657,0.87241111,0,112.04785,8.9218795,199.59669,252.58774,232,0.28176796,5,3195.9088,203.85635,50110.255
1,2,0,-7,15.999904,96.941113,336.73755,0,0.45118946,0.89434622,0,10.602858,4.3120589,21.016949,73.057167,53,0.28813559,6,361.20763,22.661017,5763.84
1,2,0,-6,15.84639,120.33442,355.22137,0,0.41177208,0.91386435,0,115.58609,7.843488,256.52542,303.01781,285,0.25423729,5,4048.2556,256.52542,63903.784
1,2,0,-5,15.146217,142.67473,373.13588,0,0.37180614,0.9307479,0,1.6023696,2.2487574,4.011236,31.689559,21,0.15168539,5,113.51966,7.5617978,1707.5119
1,2,0,-4,13.703946,164.06055,390.68399,0,0.33164867,0.94481277,0,-1.1125566,1.5123102,-3.1694915,18.561658,10,0.11864407,5,47.262712,3.4915254,643.09958
1,2,0,-3,11.222002,184.52423,408.04868,0,0.29173723,0.95590833,0,77.313498,5.5731341,253.32597,333.46308,303,0.44751381,5,2936.855,261.69613,32967.06
1,2,0,-2,7.2365692,204.00515,425.39829,0,0.2526528,0.96391741,0,267.6475,8.6503264,1021.125,1089.1719,1063,0.38068182,5,7366.6562,1021.125,53192.383
1,2,0,-1,1.0163369,222.29288,442.8889,0,0.21523634,0.96875634,0,752.94241,13.125314,3388.9153,3489.9345,3451,0.55932203,5,3444.8898,3388.9153,3758.8835
1,2,0,0,-8.5602235,238.91472,460.66208,0,0.18080591,0.97037489,1,0,0,0,0,0,0,0,0,0,0
1,2,1,-10,2.9084143,20.788349,247.16355,0,0.55370421,0.81666163,0,68.846356,8.4716336,101.5419,156.12159,135,0.29608939,5,300.14804,106.37989,855.20182
1,2,1,-9,2.9784488,47.146414,269.96113,0,0.52092442,0.84241915,0,81.940609,8.0841061,132.51124,170.91141,156,0.20786517,5,399.02528,137.76404,1175.4024
1,2,1,-8,2.6654238,71.649273,291.1791,0,0.4871157,0.86631895,0,10.32439,4.7050551,18.361582,70.01979,50,0.28248588,5,53.201977,19.587571,146.71857
1,2,1,-7,1.8841147,94.50693,311.16598,0,0.45267624,0.88807649,0,207.22908,10.963021,406.54945,462.57892,441,0.3021978,5,736.14835,406.54945,1362.3324
1,2,1,-6,0.52142242,115.84792,330.20921,0,0.41805094,0.90744071,0,269.41285,11.820825,584.8,658.37556,630,0.4,5,294.50972,586.21667,198.17743
1,2,1,-5,-1.5721464,135.71995,348.55108,0,0.38375682,0.92419404,0,26.355827,4.7622047,63.472222,131.53164,105,0.36111111,5,-104.03472,65.694444,174.59201
1,2,1,-4,-4.5916888,154.08195,366.39991,0,0.35041707,0.93815237,0,-2.7225333,1.8299337,-7.2888889,24.001975,12,0.17222222,5,0,0,0
1,2,1,-3,-8.7840216,170.78762,383.93775,0,0.31880452,0.94916505,1,0,0,0,0,0,0,0,0,0,0
1,2,1,-2,-14.440574,185.56292,401.32516,0,0.28989003,0.95711495,1,0,0,0,0,0,0,0,0,0,0
1,2,2,-10,-9.1201947,10.28815,216.29675,0,0.55962633,0.79996516,1,0,0,0,0,0,0,0,0,0,0
1,2,2,-9,-9.7176083,35.069543,240.63428,0,0.53184942,0.82504789,1,0,0,0,0,0,0,0,0,0,0
1,2,2,-8,-10.757211,57.707296,263.13293,0,0.50353697,0.84834392,1,0,0,0,0,0,0,0,0,0,0
1,2,2,-7,-12.313571,78.366056,284.18376,0,0.4751923,0.86956873,1,0,0,0,0,0,0,0,0,0,0
1,2,2,-6,-14.47482,97.121467,304.10491,0,0.44737079,0.88847125,1,0,0,0,0,0,0,0,0,0,0
1,3,-4,-4,46.225022,30.816681,546.4582,0,0.53165355,0.81378462,1,0,0,0,0,0,0,0,0,0,0
1,3,-4,-3,47.596441,54.888128,565.28955,0,0.49115125,0.82311471,1,0,0,0,0,0,0,0,0,0,0
