run,h,k,l,omega,x,y,module,Linv,polarization,scan_edge,I,sigma,Iraw_net,var_raw,raw_counts,bg_sum,nframes,weighted_omega,sum_pos,weighted_omega2
1,-1,-7,9,8.5950799,773.67737,757.71744,1,0.62735652,0.62998736,0,45.850668,7.4313375,46.042945,55.688923,53,0.11042945,5,409.11043,47.361963,3537.0491
1,-1,-6,5,-12.127959,680.20288,591.35659,1,0.599771,0.74189712,1,0,0,0,0,0,0,0,0,0,0
1,-1,-6,6,-6.7798461,685.33574,615.12708,1,0.59607083,0.72928717,1,8.2871408,3.3668699,10.139241,16.968915,15,0.075949367,3,-67.825949,10.164557,453.3125
1,-1,-6,7,-1.3290117,692.36623,640.65058,1,0.59331343,0.71481967,0,49.06274,7.0152925,59.110429,71.435846,68,0.14110429,5,-74.251534,59.656442,96.82362
1,-1,-6,8,4.1840449,701.34441,668.34433,1,0.59114404,0.69871219,0,44.683867,6.848042,52.814815,65.515318,62,0.14814815,5,219.50617,52.814815,919.33796
1,-1,-6,9,9.7252037,712.34263,698.74772,1,0.58914316,0.6812158,0,3.3465575,2.5310265,3.8695652,8.5648771,7,0.049689441,5,45.336957,4.6521739,442.44293
1,-1,-6,10,15.268387,725.46882,732.57116,1,0.58682785,0.66261502,0,0.86389102,2.5483223,0.97546012,8.2796093,6,0.079754601,5,38.771472,2.6809816,560.89762
1,-1,-5,5,-11.227838,626.17755,557.67909,1,0.53102708,0.79916867,1,0,0,0,0,0,0,0,0,0,0
1,-1,-5,6,-5.2753441,632.43751,579.26302,1,0.53290576,0.78512626,0,72.897929,7.716305,107.4,129.24,123,0.24375,5,-561.4,107.6,2938.225
1,-1,-5,7,0.69060098,640.63217,602.1295,1,0.53633334,0.76896586,0,178.94861,11.485815,256.56688,271.18654,267,0.1656051,5,173.12898,256.56688,145.21059
1,-1,-5,8,6.6168304,650.7516,626.58601,1,0.54087826,0.75090503,0,-2.0483583,2.3754651,-2.84375,10.875977,7,0.15625,5,12.0625,1.85,78.978125
1,-1,-5,9,12.46368,662.80177,653.02484,1,0.54605308,0.73119484,0,68.611258,7.944989,91.874214,113.1835,107,0.2327044,5,1145.4119,91.874214,14289.132
1,-1,-5,10,18.205491,676.81784,681.9525,1,0.55132424,0.71011982,0,6.2882119,3.755705,8.0993789,23.400872,19,0.16770186,5,204.92391,11.347826,3701.7651
1,-1,-5,11,23.829863,692.87971,714.0332,1,0.55611746,0.68799797,0,51.941572,7.007359,64.259259,75.153635,72,0.11728395,5,1532.3611,64.481481,36420.863
1,-1,-5,12,29.336227,711.13125,750.15506,1,0.55981751,0.66518077,0,16.22714,4.6200613,19.28125,30.135742,27,0.11875,5,643.46875,21.9375,18876.809
1,-1,-4,4,-15.021679,572.25281,509.39337,1,0.45350616,0.86324817,1,0,0,0,0,0,0,0,0,0,0
1,-1,-4,5,-8.3147511,578.40835,528.67943,1,0.45946582,0.85054896,1,0,0,0,0,0,0,0,0,0,0
1,-1,-4,6,-1.6786018,586.65853,548.70605,1,0.46798541,0.83533454,0,37.621813,5.2889698,67.153374,89.124769,83,0.25153374,5,-121.54294,71.018405,214.55828
1,-1,-4,7,4.8066745,596.90374,569.66604,1,0.47854378,0.81778903,0,322.72561,14.01125,551.50955,573.31458,567,0.24203822,5,2633.7245,551.50955,12645.453
1,-1,-4,8,11.087893,609.05095,591.80344,1,0.49056608,0.79813001,0,51.413645,6.3485607,83.647799,106.68486,100,0.25157233,5,984.61792,88.232704,10991.521
1,-1,-4,9,17.136933,623.03056,615.42658,1,0.50344913,0.77660853,0,2.489838,2.5249243,3.8407643,15.170149,12,0.13375796,5,99.552548,5.7261146,1731.5776
1,-1,-4,10,22.946428,638.8111,640.92651,1,0.51657809,0.75350913,0,29.809302,4.9795959,43.481481,52.758601,50,0.098765432,5,997.40741,43.481481,22885.218
1,-1,-4,11,28.524724,656.41275,668.80414,1,0.52933428,0.7291498,0,270.15335,14.364029,372.13208,391.49484,386,0.22012579,5,10631.193,372.13208,303755.25
1,-1,-4,12,33.891261,675.92148,699.71133,1,0.54109484,0.70388204,0,39.371677,6.19713,51.216561,64.988154,61,0.15286624,5,1735.3551,51.216561,58805.335
1,-1,-4,13,39.072969,697.50702,734.5143,1,0.5512255,0.67809078,1,11.075873,3.0901202,13.625,14.45,14,0.00625,2,527.15625,13.625,20396.227
1,-1,-3,4,-10.006675,527.73382,484.05969,1,0.37685175,0.90676997,1,0,0,0,0,0,0,0,0,0,0
1,-1,-3,5,-2.3962585,536.85103,502.45156,1,0.39052347,0.89332493,0,30.032435,4.3298892,68.699387,98.102074,90,0.34355828,5,-165.07362,68.699387,403.45015
1,-1,-3,6,4.8468994,548.14427,521.33594,1,0.40717553,0.87719895,0,59.3621,5.7470064,127.88679,153.29085,146,0.28301887,5,614.36478,127.88679,2962.6156
1,-1,-3,7,11.667011,561.37737,540.88117,1,0.42602701,0.85857614,0,197.76011,10.188484,398.54777,421.60185,415,0.2611465,5,4638.1369,398.54777,54019.696
1,-1,-3,8,18.054999,576.35444,561.29922,1,0.44631236,0.83767408,0,51.289309,5.8210858,96.263804,119.36592,113,0.26993865,5,1746.977,96.263804,31717.728
1,-1,-3,9,24.032701,592.9363,582.85255,1,0.46730817,0.81474382,0,414.84391,15.748568,723.27329,753.9066,745,0.32919255,5,17392.377,723.27329,418309.54
1,-1,-3,10,29.639432,611.04878,605.86552,1,0.48834062,0.7900699,0,41.454277,5.6116579,67.067485,82.426663,78,0.16564417,5,2044.2147,69.092025,60490.128
1,-1,-3,11,34.922482,630.68733,630.74258,1,0.50878052,0.76397032,0,50.309433,6.3712781,75.54321,91.526139,87,0.17901235,5,2632.6265,75.54321,91754.524
1,-1,-3,12,39.93127,651.92214,657.99617,1,0.52803139,0.73679656,1,2.7311674,1.6763157,3.8109756,5.4712597,5,0.018292683,1,147.6753,3.8109756,5722.4181
1,-1,-3,13,44.714252,674.90713,688.28934,1,0.54551374,0.70893357,1,0,0,0,0,0,0,0,0,0,0
1,-1,-2,3,-9.2383054,478.99791,442.22393,1,0.28897804,0.95039204,1,0,0,0,0,0,0,0,0,0,0
