x,y,z,height,multiplicity
0.5416666666666666,0.07916666666666666,0.7416666666666667,0.8830010624593556,24
0.0,0.45,0.8916666666666667,0.7673070354772845,12
0.38333333333333336,0.0,0.0,0.7510758114465311,6
0.0,0.0,0.325,0.7352121944974779,2
0.5125,0.05416666666666667,0.7083333333333334,0.6688458624950537,24
0.275,0.55,0.0,0.6506490033980886,6
0.0,0.5,0.7333333333333333,0.648426671113605,6
0.25416666666666665,0.6291666666666667,0.0,0.6252405043591895,12
0.2,0.8041666666666667,0.5416666666666666,0.6174612379227156,24
0.7083333333333334,0.2916666666666667,0.9583333333333334,0.5919123029694529,12
0.2625,0.5583333333333333,0.058333333333333334,0.5693116467692977,24
0.4375,0.875,0.725,0.5618512728169974,12
0.49166666666666664,0.5458333333333333,0.041666666666666664,0.5578352923883269,24
0.075,0.075,0.24166666666666667,0.5454961904402221,12
0.5,0.0,0.35,0.5416968985033251,6
0.55,0.45,0.9583333333333334,0.5391832200491524,12
0.25,0.8083333333333333,0.08333333333333333,0.5246533089898221,24
0.0,0.0,0.5,0.5235642021612881,1
0.025,0.55,0.8416666666666667,0.5201712021612532,24
0.058333333333333334,0.0,0.6833333333333333,0.5141075675987319,12
0.35,0.0,0.0,0.4932133038776398,6
0.3333333333333333,0.6666666666666666,0.775,0.48970219203525894,4
0.5125,0.0,0.8583333333333333,0.48595852971252945,12
0.7958333333333333,0.19583333333333333,0.6166666666666667,0.47743551346007246,24
0.5166666666666667,0.5666666666666667,0.6416666666666667,0.4736636741505615,24
0.4625,0.5416666666666666,0.31666666666666665,0.4681929713286554,24
0.041666666666666664,0.0,0.7333333333333333,0.4671026436381992,12
0.575,0.15,0.6416666666666667,0.4664133288535359,12
0.45416666666666666,0.9791666666666666,0.23333333333333334,0.46423914867165333,24
0.6333333333333333,0.6041666666666666,0.08333333333333333,0.45480714771705655,24
0.16666666666666666,0.3333333333333333,0.0,0.4534916850849539,6
0.6458333333333334,0.004166666666666667,0.24166666666666667,0.44920164933637097,24
0.22916666666666666,0.8375,0.5416666666666666,0.44595574072115607,24
0.38333333333333336,0.35,0.0,0.438618276748935,12
0.2375,0.6208333333333333,0.38333333333333336,0.438481952781531,24
0.1125,0.5375,0.6333333333333333,0.4375114713545484,24
0.0,0.475,0.775,0.43646851654800933,12
0.6583333333333333,0.17916666666666667,0.5666666666666667,0.4331846417693958,24
0.6333333333333333,0.8,0.5,0.4223179960142592,12
0.041666666666666664,0.5208333333333334,0.8833333333333333,0.4208196546401859,12
0.9958333333333333,0.8958333333333334,0.7666666666666667,0.41513366748712777,24
0.7541666666666667,0.275,0.975,0.41505481585842646,24
0.9583333333333334,0.4791666666666667,0.6583333333333333,0.4112527773950146,12
0.9708333333333333,0.45,0.075,0.4079722537374423,24
0.5833333333333334,0.55,0.35,0.40349895954046133,24
0.42083333333333334,0.29583333333333334,0.058333333333333334,0.397360911365836,24
0.23333333333333334,0.8125,0.4166666666666667,0.3952827711304401,24
0.4625,0.5333333333333333,0.0,0.39327486663801065,12
0.3875,0.3875,0.7,0.39108757733759353,12
0.5,0.0,0.20833333333333334,0.39078766660938624,6
0.42083333333333334,0.20833333333333334,0.275,0.38907007527162124,24
0.425,0.4708333333333333,0.0,0.38195221233153215,12
0.0375,0.9583333333333334,0.7333333333333333,0.38137851252972743,24
0.6833333333333333,0.6125,0.8916666666666667,0.3805958117673618,24
0.07083333333333333,0.9333333333333333,0.5,0.3787865956504652,12
0.425,0.85,0.5,0.3754245925428965,6
0.4875,0.20833333333333334,0.6166666666666667,0.37463504332567954,24
