x,y,z,height,multiplicity
0.5708333333333333,0.425,0.6416666666666667,2.380393406534979,24
0.5958333333333333,0.4041666666666667,0.5916666666666667,1.722955514232832,12
0.45,0.45,0.10833333333333334,1.7184771237287078,12
0.5375,0.7958333333333333,0.0,1.4889884120094221,12
0.39166666666666666,0.6083333333333333,0.0,1.4709387970541528,6
0.3375,0.925,0.5,1.4356410750933184,12
0.5375,0.075,0.0,1.1840352158231184,6
0.7583333333333333,0.37916666666666665,0.0,1.1578547471540055,6
0.5,0.5,0.725,1.1528969656312882,6
0.38333333333333336,0.6916666666666667,0.275,1.152739815371948,12
0.4625,0.925,0.25833333333333336,1.1132723727393787,12
0.9625,0.9208333333333333,0.0,1.0767748826256665,12
0.3,0.8541666666666666,0.0,1.038189343479745,12
0.0,0.0,0.1,1.0058988058002085,2
0.3,0.6625,0.6666666666666666,1.0006936467203422,24
0.6166666666666667,0.0,0.0,0.9693549755544262,6
0.6666666666666666,0.3333333333333333,0.35833333333333334,0.9358247274925358,4
0.0,0.5,0.21666666666666667,0.9317660228100823,6
0.0,0.6125,0.6916666666666667,0.9284914781997025,12
0.8083333333333333,0.19166666666666668,0.23333333333333334,0.92360624846242,12
0.725,0.45,0.0,0.9078532236623219,6
0.45,0.7583333333333333,0.0,0.8890304971989246,12
0.36666666666666664,0.7333333333333333,0.4583333333333333,0.8855141798197644,12
0.4125,0.08333333333333333,0.975,0.8759237828456453,24
0.05,0.5125,0.7083333333333334,0.868275884972186,24
0.6041666666666666,0.31666666666666665,0.35,0.8439300357036922,24
0.5666666666666667,0.09166666666666666,0.041666666666666664,0.8120862829905833,24
0.5,0.0,0.35,0.8075959473554607,6
0.29583333333333334,0.7416666666666667,0.058333333333333334,0.8066587818697837,24
0.6208333333333333,0.37916666666666665,0.39166666666666666,0.7822787535050867,12
0.42083333333333334,0.7083333333333334,0.9583333333333334,0.7762038044002967,24
0.0,0.0,0.3333333333333333,0.7744623709228582,2
0.3125,0.4791666666666667,0.7333333333333333,0.7639377719409309,24
0.3625,0.6375,0.38333333333333336,0.7636403665681114,12
0.9666666666666667,0.9333333333333333,0.06666666666666667,0.7634860512828074,12
0.6458333333333334,0.3541666666666667,0.7333333333333333,0.7616415501886702,12
0.22916666666666666,0.6458333333333334,0.0,0.7581112037041811,12
0.6166666666666667,0.2833333333333333,0.25,0.7550002793402791,24
0.04583333333333333,0.05,0.0,0.7549246599383634,12
0.3,0.6333333333333333,0.6,0.7546026992005458,24
0.4875,0.8333333333333334,0.8333333333333334,0.7431974825344164,24
0.5208333333333334,0.65,0.21666666666666667,0.7267874784592631,24
0.4083333333333333,0.05416666666666667,0.4166666666666667,0.7210579286643274,24
0.5375,0.4583333333333333,0.325,0.7156648664137757,24
0.31666666666666665,0.6583333333333333,0.275,0.7146639760561568,12
0.19583333333333333,0.3958333333333333,0.4666666666666667,0.7139584043474124,24
0.95,0.43333333333333335,0.6416666666666667,0.7073030659733276,24
0.35833333333333334,0.5333333333333333,0.225,0.706000576211434,24
0.6083333333333333,0.7833333333333333,0.20833333333333334,0.7059904238709553,24
0.0375,0.875,0.5,0.6954186311586273,12
0.24166666666666667,0.8041666666666667,0.08333333333333333,0.6916568843201168,24
0.8625,0.9208333333333333,0.5,0.6800138840765029,12
0.85,0.37916666666666665,0.7916666666666666,0.6792073609533487,24
0.4125,0.0,0.36666666666666664,0.6724936862028901,12
0.0,0.0,0.8416666666666667,0.6633482804074499,2
0.1125,0.7666666666666667,0.0,0.6626108851942929,12
0.3333333333333333,0.6666666666666666,0.45,0.6620920111473817,4
0.42083333333333334,0.2916666666666667,0.05,0.6441862876116037,24
0.0,0.35833333333333334,0.25,0.6438585272257802,12
0.3125,0.8125,0.8,0.6430079670639048,24
0.0,0.85,0.5416666666666666,0.6385633256015792,12
0.1,0.9,0.4083333333333333,0.6343203276289747,12
0.7041666666666667,0.0,0.225,0.6338770700738743,12
0.8458333333333333,0.9791666666666666,0.0,0.6326520114105995,12
0.1875,0.8125,0.675,0.6226713379741653,12
0.8208333333333333,0.6458333333333334,0.8583333333333333,0.6159989585564507,24
0.0,0.2875,0.0,0.6118692869710968,6
0.7416666666666667,0.37083333333333335,0.19166666666666668,0.6102682235421415,12
0.9791666666666666,0.525,0.7583333333333333,0.6102596502157318,24
0.4041666666666667,0.9583333333333334,0.5,0.6096149546532887,12
0.6083333333333333,0.32916666666666666,0.5,0.6080764243691822,12
0.9541666666666667,0.42083333333333334,0.8666666666666667,0.6053597903330934,24
0.5875,0.008333333333333333,0.9166666666666666,0.5999564388190471,24
0.2,0.6,0.8,0.5926691632369306,12
0.5833333333333334,0.029166666666666667,0.65,0.5892199905401625,24
0.44583333333333336,0.43333333333333335,0.4583333333333333,0.5886090277638703,24
0.44583333333333336,0.0,0.4,0.5856212027948366,12
0.8125,0.9041666666666667,0.8416666666666667,0.5790495563515802,24
0.6083333333333333,0.7708333333333334,0.5333333333333333,0.5779638761855872,24
0.16666666666666666,0.38333333333333336,0.7166666666666667,0.5769864053552267,24
0.5,0.6125,0.21666666666666667,0.5768418465413859,24
0.3416666666666667,0.1875,0.8,0.5753978430075026,24
0.375,0.3958333333333333,0.9166666666666666,0.5712963898402291,24
0.0,0.11666666666666667,0.4166666666666667,0.5607555899094003,12
0.19166666666666668,0.6708333333333333,0.26666666666666666,0.5598467822234989,24
0.24583333333333332,0.7541666666666667,0.775,0.5581285575934538,12
0.9916666666666667,0.004166666666666667,0.0,0.558003473445249,12
0.7416666666666667,0.13333333333333333,0.5,0.5527575233806472,12
0.5083333333333333,0.05,0.9583333333333334,0.5514430993806997,24
0.0,0.09166666666666666,0.5,0.544643312041454,6
0.4375,0.5625,0.275,0.544449208454779,12
0.625,0.45,0.8666666666666667,0.5438169323561195,24
0.0,0.9625,0.8833333333333333,0.5436446700430149,12
0.025,0.04583333333333333,0.13333333333333333,0.5431156916491888,24
0.35,0.0,0.6666666666666666,0.5404976681511816,12
0.7875,0.13333333333333333,0.38333333333333336,0.5365287367495943,24
0.6,0.3,0.20833333333333334,0.5355506074176514,12
0.0375,0.65,0.0,0.5355204657443774,12
0.55,0.6166666666666667,0.6083333333333333,0.5351651817244785,24
0.5666666666666667,0.029166666666666667,0.05,0.534611568118982,24
0.45,0.725,0.9083333333333333,0.5331689524620941,12
0.225,0.49583333333333335,0.275,0.5327899147515677,24
0.25,0.9791666666666666,0.8,0.5316518471658455,24
0.30416666666666664,0.9541666666666667,0.125,0.5315103484201614,24
0.8,0.6,0.39166666666666666,0.5305337630951475,12
0.5166666666666667,0.9791666666666666,0.8583333333333333,0.5280423745541994,24
0.8583333333333333,0.17083333333333334,0.7333333333333333,0.5254828155503981,24
0.9291666666666667,0.3958333333333333,0.525,0.5230733622967522,24
0.3125,0.3875,0.8916666666666667,0.5204046912413939,24
0.6625,0.5375,0.75,0.5200170665867878,24
0.6125,0.041666666666666664,0.4083333333333333,0.5182762299023449,24
0.15833333333333333,0.07916666666666666,0.7083333333333334,0.5172821561005744,12
0.7916666666666666,0.32083333333333336,0.8083333333333333,0.5130735962108337,24
0.5625,0.5416666666666666,0.5083333333333333,0.5113491006902458,24
0.9208333333333333,0.9208333333333333,0.8916666666666667,0.5103294332919232,12
0.7875,0.7875,0.31666666666666665,0.5054732188871726,12
0.45,0.37083333333333335,0.575,0.5038805378178731,24
0.49166666666666664,0.20833333333333334,0.36666666666666664,0.5038472530945128,24
0.23333333333333334,0.5166666666666667,0.35833333333333334,0.5036273274457245,24
0.3375,0.3375,0.7583333333333333,0.5007447039995927,12
