x,y,z,height,multiplicity
0.44583333333333336,0.0,0.125,2.4585748528006257,12
0.575,0.425,0.36666666666666664,2.2352174380836645,12
0.4666666666666667,0.9166666666666666,0.016666666666666666,1.9622983056121257,24
0.4041666666666667,0.5958333333333333,0.4083333333333333,1.9169820680851346,12
0.5333333333333333,0.5333333333333333,0.8833333333333333,1.7433795433222403,12
0.8166666666666667,0.30416666666666664,0.7333333333333333,1.666290797514402,24
0.7416666666666667,0.20416666666666666,0.0,1.439191102623509,12
0.925,0.5916666666666667,0.5,1.41386805003208,12
0.5291666666666667,0.65,0.775,1.3607214800667122,24
0.6083333333333333,0.21666666666666667,0.0,1.3305214991232588,6
0.31666666666666665,0.8625,0.7333333333333333,1.197924219246278,24
0.7166666666666667,0.22083333333333333,0.325,1.1653375777371249,24
0.4083333333333333,0.0,0.10833333333333334,1.1325759961624116,12
0.5125,0.1625,0.18333333333333332,1.1027097457873425,24
0.7583333333333333,0.37916666666666665,0.0,1.0464402646381923,6
0.0,0.0,0.3333333333333333,1.036181281555817,2
0.19166666666666668,0.6833333333333333,0.7833333333333333,1.0284642921704379,24
0.4625,0.4083333333333333,0.875,1.0022935506406854,24
0.45,0.45,0.21666666666666667,0.9938847905276446,12
0.30416666666666664,0.45,0.0,0.9754215828093418,12
0.0,0.5083333333333333,0.26666666666666666,0.9748050747635766,12
0.6541666666666667,0.30833333333333335,0.7333333333333333,0.9671097025238522,12
0.825,0.4708333333333333,0.7916666666666666,0.9637031600418483,24
0.4125,0.07916666666666666,0.9666666666666667,0.9438582680349871,24
0.4625,0.5375,0.7416666666666667,0.9327830617044603,12
0.3333333333333333,0.6666666666666666,0.23333333333333334,0.9267432240625505,4
0.5083333333333333,0.7541666666666667,0.25,0.8971861725130562,12
0.7166666666666667,0.225,0.6,0.8952496714481019,24
0.6625,0.3625,0.3416666666666667,0.8937437493529935,24
0.475,0.5333333333333333,0.7083333333333334,0.8726472395980278,24
0.6125,0.0,0.6916666666666667,0.8638478864197539,12
0.5,0.0,0.35833333333333334,0.8598343819411529,6
0.3333333333333333,0.6666666666666666,0.35833333333333334,0.8526913632806591,4
0.725,0.5125,0.6,0.8515766658033662,24
0.3875,0.3875,0.0,0.8416642819451654,6
0.275,0.55,0.0,0.8103833308624954,6
0.48333333333333334,0.48333333333333334,0.7833333333333333,0.8088584266009354,12
0.26666666666666666,0.7333333333333333,0.9416666666666667,0.80498211526031,12
0.7083333333333334,0.13333333333333333,0.03333333333333333,0.7952703569841719,24
0.5166666666666667,0.6125,0.875,0.7827163876380632,24
0.45,0.45,0.26666666666666666,0.7695993212422565,12
0.0,0.3375,0.7666666666666667,0.7666914789992864,12
0.3875,0.19583333333333333,0.23333333333333334,0.7479219804272267,24
0.7583333333333333,0.37916666666666665,0.6083333333333333,0.7395410091849215,12
0.7083333333333334,0.3125,0.35833333333333334,0.7326735786630254,24
0.7041666666666667,0.44166666666666665,0.05,0.7267151514049995,24
0.13333333333333333,0.9833333333333333,0.0,0.7247609820403147,12
0.5416666666666666,0.4583333333333333,0.31666666666666665,0.7097313588638772,12
0.4083333333333333,0.4875,0.8666666666666667,0.6992353028228215,24
0.5291666666666667,0.6,0.5333333333333333,0.6981501454624106,24
0.0,0.85,0.5333333333333333,0.6787272103666995,12
0.42083333333333334,0.7083333333333334,0.9583333333333334,0.6719112530750685,24
0.30833333333333335,0.6875,0.26666666666666666,0.6717000561770994,24
0.075,0.0375,0.0,0.6697842238075671,6
0.5083333333333333,0.2,0.5333333333333333,0.6682955510569367,24
0.6541666666666667,0.016666666666666666,0.7333333333333333,0.6598188528595044,24
0.8041666666666667,0.24583333333333332,0.08333333333333333,0.6552114905994096,24
0.6041666666666666,0.8041666666666667,0.45,0.6510802037242095,24
0.17916666666666667,0.6291666666666667,0.13333333333333333,0.6461182641131763,24
0.8541666666666666,0.3875,0.825,0.6356700530802113,24
0.05,0.6458333333333334,0.6,0.6242799215384889,24
0.0,0.8458333333333333,0.925,0.6189122059580363,12
0.05,0.425,0.4166666666666667,0.6152605064199927,24
0.7,0.14583333333333334,0.6833333333333333,0.6055418226008688,24
0.4125,0.9541666666666667,0.5,0.6034433654583996,12
0.6125,0.6875,0.9,0.5997969549702553,24
0.36666666666666664,0.6333333333333333,0.55,0.5981309531939328,12
0.4083333333333333,0.5083333333333333,0.9333333333333333,0.5974579223929334,24
0.0,0.425,0.5,0.5822220249984311,6
0.09166666666666666,0.18333333333333332,0.85,0.5797542687116325,12
0.0,0.5416666666666666,0.375,0.5789361102036524,12
0.7125,0.35833333333333334,0.5,0.5769673837468566,12
0.0,0.17916666666666667,0.44166666666666665,0.5749753881785006,12
0.6291666666666667,0.3541666666666667,0.6,0.5744379619956514,24
0.05416666666666667,0.5666666666666667,0.6416666666666667,0.5714148921240318,24
0.925,0.85,0.725,0.5614025532233554,12
0.0,0.004166666666666667,0.1,0.5597244494043857,12
0.8041666666666667,0.6041666666666666,0.5,0.5594198550133971,12
0.9,0.8,0.5833333333333334,0.5581485672252746,12
0.22083333333333333,0.8375,0.19166666666666668,0.5556135744862363,24
0.04583333333333333,0.04583333333333333,0.275,0.5546443307119167,12
0.5791666666666667,0.0,0.38333333333333336,0.5532158131126801,12
0.5583333333333333,0.12083333333333333,0.275,0.548303810406469,24
0.325,0.775,0.7583333333333333,0.5425790900449452,24
0.42083333333333334,0.9666666666666667,0.6583333333333333,0.5424533630175866,24
0.5208333333333334,0.475,0.36666666666666664,0.5342499322363745,24
0.9458333333333333,0.05,0.0,0.5171989440942154,12
0.7708333333333334,0.6083333333333333,0.4583333333333333,0.5160331025455607,24
0.4375,0.9916666666666667,0.4583333333333333,0.5155580692548306,24
0.25833333333333336,0.6291666666666667,0.20833333333333334,0.512779787067612,12
0.49583333333333335,0.7458333333333333,0.3333333333333333,0.5114702267243137,24
0.9333333333333333,0.8666666666666667,0.5,0.5098415312151932,6
0.44166666666666665,0.975,0.5,0.5075129640346775,12
0.30416666666666664,0.3541666666666667,0.125,0.5071055018111095,24
0.6708333333333333,0.0375,0.35833333333333334,0.5061115939578413,24
0.6333333333333333,0.9583333333333334,0.8,0.5049258992093798,24
0.8875,0.65,0.2833333333333333,0.5018932838803885,24
0.65,0.0,0.675,0.5014162161915863,12
0.9625,0.8458333333333333,0.5,0.4982262703416007,12
0.1875,0.8083333333333333,0.31666666666666665,0.49751034497267027,24
0.6583333333333333,0.4375,0.175,0.4940687671033924,24
0.20833333333333334,0.3541666666666667,0.0,0.4923414692458653,12
0.6041666666666666,0.4875,0.09166666666666666,0.490424897537105,24
0.7291666666666666,0.0,0.25,0.48926892861404847,12
0.6125,0.7833333333333333,0.2833333333333333,0.4853293460240348,24
0.8583333333333333,0.9125,0.5,0.4842290459155297,12
0.625,0.5583333333333333,0.5,0.4841296516073767,12
0.6458333333333334,0.825,0.125,0.4833908873076721,24
0.0125,0.4083333333333333,0.65,0.4826703968985866,24
0.5833333333333334,0.5166666666666667,0.38333333333333336,0.48244255806196584,24
0.45416666666666666,0.38333333333333336,0.39166666666666666,0.480228407068256,24
0.6208333333333333,0.8083333333333333,0.0,0.4790616465050076,12
0.625,0.020833333333333332,0.9166666666666666,0.4695097463854644,24
0.8,0.4,0.8,0.46872167682863586,12
0.09583333333333334,0.04583333333333333,0.39166666666666666,0.468697208235185,24
0.0,0.7,0.8,0.46623741710605765,12
0.5333333333333333,0.7666666666666667,0.5,0.4656587603651951,6
0.07916666666666666,0.5791666666666667,0.5666666666666667,0.464530914385664,24
0.029166666666666667,0.058333333333333334,0.9333333333333333,0.4548513143094104,12
0.7416666666666667,0.6083333333333333,0.5,0.45415894606736157,12
