run,h,k,l,omega,x,y,module,Linv,polarization,scan_edge,I,sigma,Iraw_net,var_raw,raw_counts,bg_sum,nframes,weighted_omega,sum_pos,weighted_omega2
6,-2,2,4,-36.703613,270.3229,347.23305,0,0.39771422,0.9184726,1,125.84925,8.0178765,290.63354,342.85375,328,0.58385093,7,-10799.182,293.95652,396754.82
6,-2,2,5,-43.171686,251.82468,354.92922,0,0.43290237,0.90483391,0,4.6000884,3.5570413,9.6149068,55.275877,42,0.49068323,7,-813.04503,18.751553,35253.464
6,-2,2,6,-48.902932,231.54043,362.55532,0,0.4707282,0.88847125,0,386.09442,14.683706,728.73006,768.09985,757,0.44171779,7,-35668.084,729.40491,1744255.7
6,-2,2,7,-54.020212,209.75897,370.14745,0,0.51024515,0.86956873,0,147.42929,9.898314,251.25157,284.55912,275,0.37106918,7,-13581.197,251.25157,734161.91
6,-2,2,8,-58.636176,186.63698,377.75485,0,0.55069459,0.84834392,0,194.48977,11.780034,299.61111,329.3179,321,0.33950617,7,-17641.931,300.5,1035771.6
6,-2,2,9,-62.846653,162.22374,385.43787,0,0.59146105,0.82504789,0,152.49848,10.996741,212.725,235.30656,229,0.2625,7,-13489.384,214.5375,848189.61
6,-2,2,10,-66.730373,136.47936,393.26776,0,0.6320332,0.79996516,0,4.6162297,4.3050251,5.8427673,29.690242,23,0.27672956,7,-831.28774,12.421384,55637.402
6,-2,2,11,-70.351106,109.2848,401.32785,0,0.67197316,0.77341374,0,79.336329,9.1816592,91.312883,111.67662,106,0.23312883,7,-6542.9755,93.018405,460259.35
6,-2,2,12,-73.760372,80.444117,409.71633,0,0.71089316,0.7457451,0,83.315414,10.142652,87.4,113.2075,106,0.3,7,-6735.9125,91.475,496026.05
6,-2,2,13,-76.999988,49.678671,418.55075,0,0.74843806,0.7173442,0,75.192627,10.204897,72.06875,95.66668,89,0.26875,8,-5678.2047,73.64375,437825.26
6,-2,2,14,-80.104229,16.61266,427.97464,0,0.7842719,0.68862947,0,26.094146,7.1852276,22.91195,39.803289,35,0.19496855,7,-2161.4151,26.981132,173150.13
6,-2,3,4,-29.47645,229.13088,368.11503,0,0.47531354,0.88667782,1,0,0,0,0,0,0,0,0,0,0
6,-2,3,5,-35.625607,214.0393,375.71081,0,0.50272512,0.87357187,1,368.40457,14.892438,640.16667,669.68056,661,0.32051282,5,-22844.75,640.16667,815291.47
6,-2,3,6,-41.309455,196.81182,383.32727,0,0.53315858,0.85786032,0,788.52671,22.431168,1268.7516,1302.6391,1293,0.37888199,7,-52395.924,1268.7516,2163945.6
6,-2,3,7,-46.554928,177.67584,391.00519,0,0.56580149,0.8397273,0,9.7249207,4.9891121,14.433121,54.827052,43,0.43949045,7,-787.68949,16.783439,36976.565
6,-2,3,8,-51.404641,156.77649,398.7974,0,0.59993096,0.81939038,0,95.621067,9.3178195,130.6,161.96,153,0.35,7,-6950.2,135.2,357301.15
6,-2,3,9,-55.906797,134.17605,406.76903,0,0.63491214,0.79710062,0,64.097878,8.3260109,80.471698,109.26296,101,0.32075472,7,-4774.8585,85.509434,266643.33
6,-2,3,10,-60.109255,109.85586,414.99853,0,0.67018736,0.77314254,0,258.32235,15.686507,298.00621,327.47575,319,0.32298137,7,-17935.539,298.00621,1079496.9
6,-2,3,11,-64.056532,83.716547,423.58008,0,0.70526176,0.74783416,0,42.532566,7.9711588,45.1,71.441875,64,0.3,7,-3079.8812,48.0375,197478.8
6,-2,3,12,-67.788609,55.57433,432.62742,0,0.73968888,0.72152695,0,87.747088,10.608761,85.592593,107.08688,101,0.24074074,7,-5968.3796,87.938272,405079.74
6,-2,3,13,-71.340757,25.151034,442.27979,0,0.77305734,0.69460587,0,16.242025,6.4459834,14.59375,33.545313,28,0.20625,7,-1263.3438,17.6875,90238.074
6,-2,4,4,-25.682978,182.41341,388.93796,0,0.5578435,0.84427528,1,0,0,0,0,0,0,0,0,0,0
6,-2,4,5,-31.258882,169.70517,396.6509,0,0.57892528,0.83191515,1,0,0,0,0,0,0,0,0,0,0
6,-2,4,6,-36.575126,154.74164,404.46572,0,0.60291298,0.81711517,1,22.54404,5.7326583,30.553459,60.362802,52,0.34591195,7,-1295.3726,35.352201,47468.949
6,-2,4,7,-41.61841,137.65282,412.43304,0,0.62918193,0.80005945,0,196.92513,13.006977,250.40741,273.5551,267,0.25925926,7,-10434.336,250.40741,434825.24
6,-2,4,8,-46.391954,118.51998,420.61559,0,0.6571277,0.78096557,0,152.66463,12.154393,181.43478,208.65595,201,0.31055901,7,-8479.0109,182.56522,393821.32
6,-2,4,9,-50.909928,97.365051,429.0899,0,0.6861798,0.76008459,0,1.7592396,4.7260258,1.9487179,27.405654,20,0.28205128,7,-436.51282,8.5641026,22250.163
6,-2,4,10,-55.192922,74.14231,437.94885,0,0.71580621,0.73770103,0,49.295838,8.3278862,50.803681,73.661308,67,0.24539877,7,-3239.7945,58.711656,178782.16
6,-2,4,11,-59.264658,48.729656,447.30551,0,0.74551208,0.71413291,0,10.932552,5.7846057,10.472393,30.704091,25,0.22699387,7,-853.73466,14.398773,50623.464
6,-2,4,12,-63.149809,20.917044,457.29886,0,0.77483478,0.6897317,0,26.335575,7.2007508,23.443038,41.086364,36,0.19620253,7,-1686.9684,26.708861,106553.72
6,-2,5,5,-29.103862,119.37694,418.47993,0,0.65608686,0.78197392,1,0,0,0,0,0,0,0,0,0,0
6,-2,5,6,-33.972827,105.87454,426.71486,0,0.674613,0.76834595,1,0.26117925,2.0634456,0.29746835,5.5231934,4,0.056962025,1,-10.485759,0.29746835,369.62302
6,-2,5,7,-38.688033,90.108183,435.20579,0,0.69523055,0.75267533,0,13.497262,5.9859361,14.6125,41.997344,34,0.29375,7,-716.84375,18.625,27598.683
6,-2,5,8,-43.236899,72.084589,444.03082,0,0.71745608,0.73517965,0,21.535486,5.9702484,22.067485,37.426663,33,0.16564417,7,-1077.1733,24.92638,46552.371
6,-2,5,9,-47.61625,51.761679,453.28499,0,0.74080614,0.71610995,0,38.429261,7.5863197,37.148148,53.778979,49,0.18518519,7,-1771.466,37.148148,84486.538
6,-2,5,10,-51.83,29.035405,463.0845,0,0.76480584,0.69575078,0,3.8709876,3.9531963,3.5214724,12.933074,10,0.098159509,7,-225.33129,4.3558282,11660.481
6,-2,6,5,-28.496319,62.151865,442.23605,0,0.73020059,0.72646121,1,0,0,0,0,0,0,0,0,0,0
6,-2,6,6,-32.935961,49.359279,451.15733,0,0.74406176,0.7142657,1,0,0,0,0,0,0,0,0,0,0
6,-2,6,7,-37.300834,34.149726,460.46839,0,0.75969211,0.70028799,0,14.222563,5.6119992,13.110429,26.761677,23,0.1595092,7,-572.40337,15.392638,21290.873
6,-2,6,8,-41.574272,16.45411,470.27079,0,0.77670476,0.68474565,0,39.101135,7.9558676,34.471698,49.195086,45,0.16981132,7,-1452.0928,34.861635,60490.493
6,-1,-1,4,-97.200424,336.76391,336.88136,0,0.27010458,0.95952367,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,5,-96.117141,309.57553,345.045,0,0.32267308,0.94522626,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,6,-95.845938,282.51225,352.95088,0,0.37486642,0.9280585,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,7,-96.089362,255.44369,360.67654,0,0.42639069,0.90820448,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,8,-96.681042,228.20465,368.29877,0,0.47700661,0.8858818,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,9,-97.52144,200.60603,375.89497,0,0.52649936,0.86134151,1,0,0,0,0,0,0,0,0,0,0
6,-1,-1,10,-98.547887,172.43538,383.54534,0,0.57466406,0.83486814,1,0,0,0,0,0,0,0,0,0,0
6,-1,0,3,-68.158711,372.89533,349.8425,0,0.20181217,0.97770326,0,1084.4736,15.116,5253.8625,5362.8192,5331,1.16875,7,-358551.44,5253.8625,24469959
6,-1,0,4,-72.227768,344.93205,358.06592,0,0.25525626,0.96634397,0,131.96113,6.2045892,499.57576,551.74288,537,0.57575758,7,-36106.439,499.57576,2609631.6
6,-1,0,5,-75.484112,317.32644,366.01522,0,0.30850846,0.95194002,0,-2.8857919,1.1306134,-8.9044586,12.170636,6,0.22929936,7,-26.226115,0.34394904,1999.7412
6,-1,0,6,-78.293142,289.96245,373.7715,0,0.36123678,0.93464203,0,-0.57854591,1.4062283,-1.4968944,13.237877,9,0.16149068,7,-232.34317,2.9627329,18224.424
6,-1,0,7,-80.833272,262.6781,381.41393,0,0.4131963,0.91463411,0,-4.4897265,1.9832223,-9.9382716,19.27191,11,0.32716049,7,0,0,0
6,-1,0,8,-83.202155,235.28991,389.0209,0,0.46417648,0.89213386,0,63.559345,6.5252315,122.15924,157.28439,147,0.38216561,7,-10690.861,128.33758,890586.01
6,-1,0,9,-85.458091,207.59795,396.67215,0,0.51398032,0.86739231,0,38.523546,5.7947581,65.01227,95.633219,87,0.34355828,7,-5693.6181,66.546012,487155.58
6,-1,0,10,-87.638416,179.38359,404.4514,0,0.56241445,0.84069401,1,164.57112,11.017,246,271.2,264,0.28125,6,-21565.8,246,1890619
6,-1,0,11,-89.768523,150.40328,412.44958,0,0.60928363,0.81235695,1,-0.30000784,1.800047,-0.4,5.76,4,0.06875,2,0,0,0
6,-1,0,12,-91.866648,120.37934,420.76871,0,0.65438703,0.78273263,1,0,0,0,0,0,0,0,0,0,0
6,-1,0,13,-93.94658,88.986994,429.52699,0,0.69751533,0.75220598,1,0,0,0,0,0,0,0,0,0,0
6,-1,0,14,-96.01929,55.836622,438.86549,0,0.738448,0.72119543,1,0,0,0,0,0,0,0,0,0,0
6,-1,0,15,-98.093957,20.448773,448.95748,0,0.77695046,0.6901529,1,0,0,0,0,0,0,0,0,0,0
6,-1,1,2,-30.627468,372.8164,363.50268,0,0.20224667,0.97893837,1,0,0,0,0,0,0,0,0,0,0
6,-1,1,3,-41.780754,352.55708,371.48095,0,0.24089769,0.9708001,0,16.866143,2.2645978,67.969325,83.286865,79,0.17791411,7,-2988.4632,71.435583,125026.05
6,-1,1,4,-50.191847,329.87516,379.29767,0,0.28450087,0.95952367,0,-0.24020431,0.39941866,-0.81012658,1.8146835,0,0.012658228,7,0,0,0
6,-1,1,5,-56.769548,305.85345,386.9803,0,0.33075148,0.94522626,0,0.31731675,1.3630773,0.9068323,15.174308,11,0.1552795,7,-258.93478,4.5590062,14711.468
6,-1,1,6,-62.128747,281.00692,394.581,0,0.37828273,0.9280585,0,-3.5561059,1.8275942,-8.724359,20.103756,12,0.33974359,7,-2.7259615,0.044871795,165.60216
6,-1,1,7,-66.661418,255.54424,402.16373,0,0.42623511,0.90820448,0,446.34871,14.764397,951.06173,989.69242,979,0.45061728,7,-63581.756,953.2716,4240894.8
6,-1,1,8,-70.61848,229.50551,409.79962,0,0.47402217,0.8858818,0,278.68905,12.647693,520.83125,558.6977,548,0.43125,7,-37015.1,523.6125,2616716.7
6,-1,1,9,-74.16457,202.83025,417.56624,0,0.52120789,0.86134151,0,292.85906,13.688257,483.97516,511.71143,504,0.32298137,7,-35922.693,483.97516,2666389.7
6,-1,1,10,-77.411071,175.38937,425.54901,0,0.56744095,0.83486814,0,129.45075,10.12863,190.45912,222.07306,213,0.35220126,7,-14817.953,191.48428,1146708.9
6,-1,1,11,-80.435748,146.99808,433.84386,0,0.61241793,0.80677969,0,15.845992,5.3987233,20.875,50.582031,42,0.325,7,-1745.7734,21.71875,140344.5
6,-1,1,12,-83.294593,117.41735,442.56122,0,0.6558614,0.77742765,0,8.4991807,4.3625189,10.074534,26.740558,22,0.1863354,7,-1047.4798,12.652174,86724.446
6,-1,1,13,-86.029155,86.347297,451.83157,0,0.69750605,0.74719697,0,113.69992,11.48922,121.8,151.48,143,0.33125,7,-10739.6,124.8,924206
6,-1,1,14,-88.671196,53.412794,461.81302,0,0.73708914,0.71650606,1,20.079465,5.6294723,19.51875,29.945742,27,0.11875,4,-2010.5328,22.66875,178318.41
6,-1,1,15,-91.245749,18.140191,472.70216,0,0.77434329,0.68580684,1,0,0,0,0,0,0,0,0,0,0
6,-1,2,3,-27.120244,314.48016,392.60247,0,0.31408523,0.95039204,1,0,0,0,0,0,0,0,0,0,0
6,-1,2,4,-35.788849,297.81025,400.20935,0,0.34598923,0.93936422,1,-2.136272,0.94048605,-5.8,6.52,3,0.1375,5,-14.9,0.4,555.025
6,-1,2,5,-43.219657,278.66836,407.78346,0,0.38232479,0.92538645,0,108.19468,7.0688775,261.87654,292.74013,284,0.34567901,7,-11408.105,263.40741,494118.1
6,-1,2,6,-49.615448,257.67804,415.37016,0,0.42159147,0.90860936,0,25.804462,4.4846387,55.613497,93.416952,83,0.44171779,7,-2856.0613,57.558282,141726.99
6,-1,2,7,-55.183697,235.23182,423.02854,0,0.46264641,0.88921704,0,124.25059,8.6159033,238.8125,274.23242,264,0.3875,7,-13237.172,239.875,730502.09
6,-1,2,8,-60.102599,211.5422,430.82833,0,0.5046227,0.86742709,0,-0.93366726,2.7740034,-1.6049383,22.737692,16,0.28395062,7,-246.06173,4.0246914,15046.307
6,-1,2,9,-64.514763,186.68714,438.8493,0,0.54684949,0.84349057,0,358.71108,15.872122,553.2956,599.36972,586,0.50314465,7,-35778.017,553.79245,2311542
6,-1,2,10,-68.531157,160.64163,447.18245,0,0.58878988,0.81769199,0,1.7281516,4.1138237,2.4,32.64,24,0.3375,7,-708.3,10.4,48245.25
6,-1,2,11,-72.237497,133.29588,455.93295,0,0.62999647,0.79034937,0,7.874648,4.6465008,9.8789809,33.979269,27,0.26751592,7,-928.40924,12.847134,67098.631
6,-1,2,12,-75.700233,104.46233,465.22461,0,0.6700802,0.76181418,0,34.336793,6.8070709,39.0375,59.891484,54,0.2375,7,-2957.8313,39.0375,224116.74
6,-1,2,13,-78.971402,73.872996,475.2063,0,0.70868851,0.73247138,0,78.917641,9.9772255,81.566038,106.3384,99,0.26415094,7,-6484.3443,82.207547,511492.09
6,-1,2,14,-82.092341,41.167453,486.0612,0,0.74548941,0.70273939,0,54.142284,8.7502117,51.0375,68.036625,63,0.18125,7,-4288.3281,52.1625,352556.94
6,-1,2,15,-85.096463,5.8697809,498.0199,0,0.78015952,0.67307012,0,10.805858,6.5254477,9.3225806,31.693809,24,0.22580645,7,-1297.7359,15.233871,110556.09
6,-1,3,4,-27.809315,256.27408,420.96867,0,0.42385193,0.90676997,1,0,0,0,0,0,0,0,0,0,0
6,-1,3,5,-34.797445,241.1359,428.64035,0,0.4513268,0.89332493,1,3.1149951,2.3342952,6.1656051,21.34756,17,0.17197452,3,-217.97134,6.1783439,7690.1855
6,-1,3,6,-41.150986,223.70001,436.40696,0,0.48229446,0.87719895,0,72.850083,7.0950836,132.5,166.52778,157,0.38888889,7,-5589.9583,135.61111,230433.89
6,-1,3,7,-46.916875,204.28697,444.33034,0,0.51576977,0.85857614,0,207.31343,11.725856,345.10429,381.00877,371,0.41104294,7,-16199.853,345.10429,760503.85
6,-1,3,8,-52.164101,183.11132,452.48484,0,0.55090129,0.83767408,0,51.317457,6.8865356,78.030864,109.64887,101,0.37654321,7,-4251.0309,81.444444,221894.3
6,-1,3,9,-56.966669,160.28494,460.95779,0,0.58696437,0.81474382,0,431.4768,18.165629,598.9172,635.79861,625,0.40127389,7,-34150.914,598.9172,1947391.7
6,-1,3,10,-61.394697,135.82458,469.85133,0,0.62334116,0.7900699,0,29.201801,6.2300306,37.012579,62.353348,55,0.27672956,7,-2351.9261,38.283019,144494.91
6,-1,3,11,-65.510701,109.65758,479.28611,0,0.65949778,0.76397032,0,70.309902,8.9366429,81.447853,107.17046,100,0.29447853,7,-5771.4494,88.042945,378346.78
6,-1,3,12,-69.368713,81.622636,489.40682,0,0.69496301,0.73679656,0,70.005505,9.3158902,74.219512,97.548483,91,0.26219512,7,-5174.4939,74.560976,359121.79
6,-1,3,13,-73.014774,51.463526,500.39034,0,0.72930999,0.70893357,0,93.216917,10.753745,90.6125,109.27133,104,0.2125,7,-6622.775,90.6125,484062.38
6,-1,3,14,-76.487963,18.813906,512.45742,0,0.76214101,0.68079978,0,37.019291,7.3358528,33.068323,42.940725,40,0.11180124,7,-2529.5342,33.068323,193505.08
6,-1,4,5,-30.105365,196.67042,450.15177,0,0.52815995,0.85054896,1,0,0,0,0,0,0,0,0,0,0
6,-1,4,6,-35.989318,181.88312,458.29667,0,0.55198647,0.83533454,1,40.620307,6.2780214,61.471698,90.262964,82,0.32075472,5,-2338.9969,64.704403,84563.453
6,-1,4,7,-41.513629,164.87846,466.6944,0,0.57843941,0.81778903,0,310.812,15.488609,439.42138,479.50334,468,0.44654088,7,-18289.624,440.04403,760229.07
6,-1,4,8,-46.686408,145.79184,475.42848,0,0.60681713,0.79813001,0,43.275246,7.0057707,56.91875,84.906992,77,0.31875,7,-2713.9469,58.1875,126586.12
6,-1,4,9,-51.530923,124.69195,484.5989,0,0.63646805,0.77660853,0,2.2765225,4.5530451,2.7777778,30.864198,23,0.32098765,7,-266.61111,5.1111111,13908.819
6,-1,4,10,-56.078396,101.57278,494.32526,0,0.66679589,0.75350913,0,40.553407,7.4658892,45.82716,71.179393,64,0.28395062,7,-2607.071,46.407407,146468.83
6,-1,4,11,-60.36307,76.346644,504.75178,0,0.69725645,0.7291498,0,264.83076,16.656781,276.94444,303.41049,296,0.30246914,7,-16721.042,276.94444,1009599.2
6,-1,4,12,-64.419182,48.83506,516.05475,0,0.72734999,0.70388204,0,38.78257,8.1428745,37.53125,62.09668,55,0.26875,7,-2881.8828,44.71875,185725.67
6,-1,4,13,-68.279315,18.754157,528.4534,0,0.75661166,0.67809078,0,29.150196,6.7963653,26.125,37.100781,34,0.125,7,-1928.9813,28.275,131604.29
6,-1,5,5,-27.904405,146.37958,473.21902,0,0.60640178,0.79916867,1,0,0,0,0,0,0,0,0,0,0
6,-1,5,6,-33.232223,133.31729,481.96127,0,0.62430955,0.78512626,1,0,0,0,0,0,0,0,0,0,0
6,-1,5,7,-38.358892,117.91857,491.07744,0,0.64462584,0.76896586,0,164.60372,12.422657,196.35366,219.59764,213,0.25609756,7,-7553.2896,196.73171,290025.33
6,-1,5,8,-43.269342,100.22749,500.66658,0,0.66680442,0.75090503,0,0.88800101,4.0151439,1,20.444444,15,0.22222222,7,-284.95833,6.5,12494.073
6,-1,5,9,-47.961535,80.239256,510.84909,0,0.69030233,0.73119484,0,76.3394,9.9871756,80.861635,111.91104,103,0.34591195,7,-4075.3538,84.949686,195516.59
6,-1,5,10,-52.44287,57.886095,521.77179,0,0.71459143,0.71011982,0,13.64233,5.3782494,13.556962,28.564692,24,0.15822785,7,-807.07911,15.405063,42289.102
6,-1,5,11,-56.727011,33.022475,533.61533,0,0.73916367,0.68799797,0,73.198988,9.9695068,68.132075,86.107391,81,0.20754717,7,-3882.717,68.301887,220732.05
6,-1,6,5,-27.379838,89.639383,499.09649,0,0.6816013,0.74189712,1,0,0,0,0,0,0,0,0,0,0
6,-1,6,6,-32.189591,77.477118,508.71827,0,0.69455158,0.72928717,1,0,0,0,0,0,0,0,0,0,0
6,-1,6,7,-36.899087,62.860465,518.87741,0,0.70953741,0.71481967,0,52.018986,8.3116648,52.40625,70.116211,65,0.19375,7,-1999.0625,54.25,73671.812
6,-1,6,8,-41.487689,45.747014,529.69907,0,0.72613324,0.69871219,0,53.809803,8.7949035,51.777778,71.618656,66,0.22222222,7,-2229.4568,53.728395,92517.759
6,-1,6,9,-45.94375,26.046519,541.33744,0,0.74389397,0.6812158,0,-0.39200333,4.8702709,-0.35897436,19.890861,14,0.22435897,7,-244.21154,5.3076923,11236.716
6,-1,7,5,-28.035775,24.271472,529.62895,0,0.75026174,0.68205027,1,0,0,0,0,0,0,0,0,0,0
6,-1,7,6,-32.398926,12.208309,540.54332,0,0.75893057,0.67113322,1,0,0,0,0,0,0,0,0,0,0
6,0,0,4,-81.778391,362.88854,412.29828,0,0.22083911,0.97363412,0,8115.3901,42.973375,35779.082,35895.376,35862,1.2955975,7,-2926617.4,35779.082,2.3939191e+08
6,0,0,5,-83.51513,334.44451,419.71349,0,0.27490971,0.95911714,0,2.8841931,2.1403884,10.0625,55.763281,43,0.53125,7,-1128.675,13.525,94198.489
6,0,0,6,-85.259905,306.44977,427.1184,0,0.32821313,0.941681,0,143.54668,7.4452467,411.85185,456.30361,444,0.51851852,7,-35571.454,416.82716,3035678.2
6,0,0,7,-87.014472,278.68466,434.5917,0,0.38058799,0.92150982,0,-0.34417068,2.4929617,-0.83333333,36.435185,26,0.42592593,7,-309.75,3.5555556,26991.583
6,0,0,8,-88.780674,250.93336,442.21389,0,0.43186835,0.89882119,1,43.985487,5.147446,91.544304,114.76975,108,0.25316456,4,-8318.1566,93.829114,737426.51
